,timestamp,high,open,close,low,volume
0,1582813800,111.95999908447266,107.55999755859375,107.83999633789062,106.22000122070312,2502800
1,1582900200,109.27999877929688,106.55999755859375,107.4800033569336,105.2699966430664,3385300
2,1583159400,112.12999725341797,108.58000183105469,112.05999755859375,107.91999816894531,2321900
3,1583245800,115.04000091552734,111.75,111.22000122070312,109.80999755859375,2073500
4,1583332200,119.79000091552734,113.44000244140625,119.41999816894531,113.44000244140625,2573300
5,1583418600,119.08000183105469,115.94999694824219,117.2699966430664,115.0999984741211,2289900
6,1583505000,118.70999908447266,113.69999694824219,117.69000244140625,113.47000122070312,2426100
7,1583760600,118.02999877929688,109.95999908447266,113.87999725341797,109.16999816894531,2388800
8,1583847000,118.87999725341797,118.5999984741211,118.75,113.30000305175781,2474300
9,1583933400,119.83000183105469,116.44000244140625,119.05000305175781,115.8499984741211,2212100
10,1584019800,116.7300033569336,112.0,108.36000061035156,108.3499984741211,3587500
11,1584106200,116.7300033569336,113.7699966430664,116.62000274658203,109.41999816894531,2637100
12,1584365400,115.16999816894531,105.83999633789062,108.01000213623047,104.94999694824219,2918800
13,1584451800,117.95999908447266,110.52999877929688,116.47000122070312,105.1500015258789,2956100
14,1584538200,120.5,111.6500015258789,106.62000274658203,101.80000305175781,4012600
15,1584624600,108.75,107.26000213623047,106.36000061035156,102.97000122070312,2358000
16,1584711000,110.13999938964844,108.5199966430664,100.1500015258789,100.0,4210900
17,1584970200,111.94000244140625,102.22000122070312,109.81999969482422,100.3499984741211,2892900
18,1585056600,117.48999786376953,114.08999633789062,112.22000122070312,108.38999938964844,2642000
19,1585143000,115.30000305175781,111.86000061035156,109.72000122070312,108.0,3034300
20,1585229400,115.58999633789062,110.25,115.25,108.61000061035156,2233700
21,1585315800,114.58000183105469,113.20999908447266,111.69999694824219,110.0,1880700
22,1585575000,119.88999938964844,113.87999725341797,118.51000213623047,112.88999938964844,3389300
23,1585661400,120.69999694824219,118.33999633789062,118.61000061035156,116.29000091552734,3100400
24,1585747800,123.91000366210938,115.5199966430664,116.33000183105469,114.66000366210938,3031100
25,1585834200,120.12000274658203,117.08999633789062,119.51000213623047,115.48999786376953,1725800
26,1585920600,121.5999984741211,119.33999633789062,118.48999786376953,117.7699966430664,1885000
27,1586179800,122.4800033569336,120.6500015258789,121.29000091552734,119.01000213623047,1626900
28,1586266200,123.69999694824219,123.43000030517578,120.05999755859375,117.19999694824219,2387000
29,1586352600,122.12000274658203,121.11000061035156,119.0999984741211,118.70999908447266,1706200
30,1586439000,121.23999786376953,119.5,119.4000015258789,118.41000366210938,1950000
31,1586784600,120.41000366210938,118.6500015258789,120.0,117.2699966430664,1641900
32,1586871000,125.66999816894531,124.26000213623047,122.77999877929688,122.69000244140625,3199800
33,1586957400,126.80000305175781,122.48999786376953,123.5,121.73999786376953,3584900
34,1587043800,127.2699966430664,124.36000061035156,126.81999969482422,122.81999969482422,4626500
35,1587130200,126.25,125.9800033569336,124.44000244140625,121.0,3703400
36,1587389400,125.66000366210938,124.23999786376953,125.3499984741211,123.11000061035156,1881800
37,1587475800,128.0800018310547,126.04000091552734,125.7300033569336,123.37999725341797,2502900
38,1587562200,128.05999755859375,126.69000244140625,127.44000244140625,123.45999908447266,1938000
39,1587648600,127.98999786376953,127.56999969482422,124.55000305175781,124.12000274658203,1485300
40,1587735000,127.9800033569336,125.44000244140625,127.87999725341797,124.6500015258789,1138700
41,1587994200,129.33999633789062,128.22000122070312,125.93000030517578,125.2699966430664,1236400
42,1588080600,125.66000366210938,125.45999908447266,120.51000213623047,120.41999816894531,1654600
43,1588167000,122.16999816894531,120.55000305175781,121.18000030517578,118.01000213623047,1492400
44,1588253400,122.05000305175781,120.94000244140625,121.05000305175781,119.37000274658203,1210200
45,1588339800,123.4800033569336,119.22000122070312,122.6500015258789,119.22000122070312,1428300
46,1588599000,125.70999908447266,123.61000061035156,124.91000366210938,122.86000061035156,1527500
47,1588685400,126.79000091552734,126.11000061035156,125.27999877929688,124.12999725341797,1578300
48,1588771800,128.86000061035156,126.56999969482422,127.7300033569336,125.61000061035156,1363300
49,1588858200,130.5500030517578,128.8800048828125,128.77999877929688,128.00999450683594,1442200
50,1588944600,130.77999877929688,129.3699951171875,129.85000610351562,127.69999694824219,1317000
51,1589203800,134.8000030517578,130.0,132.58999633789062,129.66000366210938,2106600
52,1589290200,135.02000427246094,133.3699951171875,131.6199951171875,131.30999755859375,1448000
53,1589376600,133.88999938964844,132.1999969482422,131.3800048828125,129.5800018310547,1517700
54,1589463000,131.63999938964844,130.94000244140625,131.52999877929688,128.55999755859375,1165200
55,1589549400,133.5399932861328,129.7100067138672,132.5399932861328,129.5,1749300
56,1589808600,135.94000244140625,133.25,135.52999877929688,130.25,2696400
57,1589895000,143.22000122070312,136.33999633789062,142.24000549316406,136.33999633789062,3227000
58,1589981400,149.27999877929688,143.83999633789062,146.83999633789062,143.82000732421875,7065900
59,1590067800,147.75,142.13999938964844,138.19000244140625,137.1300048828125,7409600
60,1590154200,141.5,139.64999389648438,140.50999450683594,138.6300048828125,2233800
61,1590499800,142.75,142.44000244140625,130.1999969482422,129.80999755859375,5916700
62,1590586200,134.6999969482422,130.44000244140625,134.52000427246094,126.55999755859375,5231800
63,1590672600,136.5500030517578,133.9199981689453,134.07000732421875,133.57000732421875,2346900
64,1590759000,137.22999572753906,135.02999877929688,136.1699981689453,132.7100067138672,4594600
65,1591018200,136.58999633789062,135.6199951171875,136.22000122070312,134.25,1932800
66,1591104600,135.75999450683594,135.0399932861328,134.60000610351562,132.33999633789062,1801200
67,1591191000,134.00999450683594,134.0,129.3000030517578,128.25999450683594,3076100
68,1591277400,130.2899932861328,129.11000061035156,127.58999633789062,125.77999877929688,2647000
69,1591363800,129.00999450683594,125.26000213623047,128.91000366210938,124.86000061035156,3318000
70,1591623000,134.97999572753906,127.23999786376953,134.8000030517578,125.77999877929688,2954800
71,1591709400,136.9499969482422,134.97000122070312,134.41000366210938,132.52999877929688,1702200
72,1591795800,139.4199981689453,135.6999969482422,137.30999755859375,135.19000244140625,2133100
73,1591882200,138.0800018310547,137.1199951171875,134.9199981689453,134.05999755859375,1922300
74,1591968600,137.80999755859375,137.58999633789062,134.0,130.99000549316406,2586200
75,1592227800,137.94000244140625,134.13999938964844,137.14999389648438,133.8800048828125,2109400
76,1592314200,138.69000244140625,137.9199981689453,135.6699981689453,135.07000732421875,1408100
77,1592400600,139.83999633789062,136.16000366210938,138.9199981689453,136.16000366210938,2006800
78,1592487000,141.6300048828125,139.75999450683594,141.25,139.0,1108100
79,1592573400,142.9499969482422,142.32000732421875,142.61000061035156,139.4600067138672,2896700
80,1592832600,143.1999969482422,141.97999572753906,141.13999938964844,139.94000244140625,1587500
81,1592919000,145.4199981689453,141.6999969482422,143.3699951171875,141.5800018310547,1283000
82,1593005400,143.44000244140625,142.8699951171875,139.8699951171875,137.39999389648438,1479800
83,1593091800,140.75999450683594,140.58999633789062,140.39999389648438,137.30999755859375,1282100
84,1593178200,141.94000244140625,140.5,141.17999267578125,137.5399932861328,3061300
85,1593437400,142.00999450683594,141.92999267578125,137.7899932861328,136.80999755859375,1555300
86,1593523800,140.77999877929688,138.3699951171875,139.57000732421875,138.1300048828125,3111500
87,1593610200,144.55999755859375,138.39999389648438,144.11000061035156,137.5,2025400
88,1593696600,146.08999633789062,145.00999450683594,144.39999389648438,143.50999450683594,1578700
89,1594042200,147.8000030517578,145.0,145.67999267578125,144.33999633789062,2321300
90,1594128600,149.8699951171875,146.0500030517578,147.27000427246094,145.67999267578125,1680200
91,1594215000,148.75,148.74000549316406,147.82000732421875,145.47999572753906,1557100
92,1594301400,151.32000732421875,149.0,150.75999450683594,148.24000549316406,1151600
93,1594387800,154.8800048828125,150.85000610351562,153.91000366210938,150.22999572753906,1313400
94,1594647000,155.99000549316406,154.4600067138672,146.82000732421875,146.14999389648438,1671500
95,1594733400,151.27999877929688,145.50999450683594,151.0500030517578,144.13999938964844,1284200
96,1594819800,152.0500030517578,150.02000427246094,151.27999877929688,147.9499969482422,1499600
97,1594906200,151.1699981689453,150.52000427246094,150.30999755859375,148.1199951171875,786400
98,1594992600,151.13999938964844,150.67999267578125,150.5800018310547,148.7100067138672,1055400
99,1595251800,155.2100067138672,151.13999938964844,154.6999969482422,150.8800048828125,846500
100,1595338200,156.32000732421875,155.6300048828125,153.05999755859375,152.4499969482422,850800
101,1595424600,155.47999572753906,153.5800018310547,154.0500030517578,153.08999633789062,717800
102,1595511000,155.8800048828125,155.50999450683594,151.47999572753906,151.02000427246094,895800
103,1595597400,156.67999267578125,150.0399932861328,156.02000427246094,148.8800048828125,1641900
104,1595856600,160.25999450683594,157.16000366210938,159.24000549316406,156.6699981689453,1144100
105,1595943000,158.94000244140625,158.11000061035156,156.41000366210938,156.02000427246094,732500
106,1596029400,159.24000549316406,157.55999755859375,157.82000732421875,156.86000061035156,686600
107,1596115800,160.5500030517578,156.72000122070312,159.55999755859375,155.9199981689453,954800
108,1596202200,164.11000061035156,163.9199981689453,164.02000427246094,160.07000732421875,1762400
109,1596461400,169.19000244140625,165.63999938964844,167.69000244140625,164.25,3615000
110,1596547800,180.61000061035156,175.69000244140625,177.52000427246094,172.05999755859375,4555500
111,1596634200,177.05999755859375,175.6199951171875,176.02000427246094,171.33999633789062,1646800
112,1596720600,177.88999938964844,176.30999755859375,177.33999633789062,174.11000061035156,1153200
113,1596807000,176.5500030517578,175.32000732421875,174.9600067138672,171.64999389648438,1280300
114,1597066200,175.5,175.10000610351562,174.72999572753906,171.8699951171875,1011700
115,1597152600,173.75999450683594,173.75999450683594,167.11000061035156,165.33999633789062,1829900
116,1597239000,170.25999450683594,167.02000427246094,168.11000061035156,166.13999938964844,1235400
117,1597325400,172.47999572753906,169.22000122070312,171.27999877929688,169.1300048828125,784900
118,1597411800,175.52000427246094,173.25999450683594,173.41000366210938,172.2100067138672,1085800
119,1597671000,175.86000061035156,175.72000122070312,175.2100067138672,173.80999755859375,641800
120,1597757400,177.52999877929688,175.6999969482422,176.97999572753906,173.52000427246094,828000
121,1597843800,176.86000061035156,175.83999633789062,172.6300048828125,171.5500030517578,1416200
122,1597930200,175.50999450683594,172.0,174.42999267578125,172.0,1148900
123,1598016600,175.0500030517578,175.0500030517578,173.13999938964844,171.83999633789062,1093200
124,1598275800,174.72000122070312,173.13999938964844,172.5500030517578,170.55999755859375,916200
125,1598362200,173.92999267578125,171.99000549316406,173.02000427246094,170.72000122070312,700600
126,1598448600,175.5800018310547,173.3000030517578,175.38999938964844,172.6999969482422,892900
127,1598535000,175.60000610351562,175.1199951171875,172.6699981689453,171.1699981689453,1591300
128,1598621400,174.07000732421875,173.1300048828125,171.05999755859375,170.4600067138672,858300
129,1598880600,172.85000610351562,170.67999267578125,171.19000244140625,169.57000732421875,918500
130,1598967000,174.13999938964844,171.77999877929688,172.5,171.0500030517578,913400
131,1599053400,174.16000366210938,172.9600067138672,172.8300018310547,170.25999450683594,1296200
132,1599139800,171.8000030517578,171.50999450683594,166.60000610351562,164.52000427246094,1512000
133,1599226200,165.57000732421875,163.9600067138672,161.7100067138672,157.24000549316406,1507800
134,1599571800,159.6300048828125,157.05999755859375,156.22000122070312,153.3000030517578,2165600
135,1599658200,160.36000061035156,159.66000366210938,158.58999633789062,156.1199951171875,1457400
136,1599744600,161.36000061035156,158.5,154.32000732421875,153.61000061035156,1137500
137,1599831000,156.80999755859375,156.80999755859375,153.52999877929688,151.6300048828125,1176600
138,1600090200,157.64999389648438,155.19000244140625,156.47999572753906,154.32000732421875,1022000
139,1600176600,161.41000366210938,157.52999877929688,160.58999633789062,157.32000732421875,1071100
140,1600263000,162.97999572753906,160.86000061035156,157.07000732421875,156.49000549316406,1052400
141,1600349400,159.47000122070312,153.58999633789062,159.4499969482422,153.58999633789062,1310400
142,1600435800,161.25,161.02999877929688,158.49000549316406,157.3699951171875,1892400
143,1600695000,164.72999572753906,157.05999755859375,164.33999633789062,157.00999450683594,1508700
144,1600781400,166.86000061035156,166.25,166.22000122070312,161.36000061035156,1053400
145,1600867800,166.30999755859375,165.5800018310547,162.30999755859375,161.88999938964844,996600
146,1600954200,165.92999267578125,160.27000427246094,163.2899932861328,160.27000427246094,768000
147,1601040600,166.47000122070312,162.57000732421875,165.77999877929688,161.5,829800
148,1601299800,167.9499969482422,167.3699951171875,167.4600067138672,164.82000732421875,979100
149,1601386200,167.35000610351562,166.60000610351562,164.33999633789062,163.91000366210938,1216300
150,1601472600,166.25,164.7899932861328,165.22000122070312,162.80999755859375,929100
151,1601559000,168.02999877929688,166.47999572753906,166.11000061035156,165.67999267578125,1047400
152,1601645400,164.1999969482422,162.6199951171875,160.14999389648438,157.82000732421875,1255800
153,1601904600,164.9600067138672,161.92999267578125,164.75999450683594,161.17999267578125,853600
154,1601991000,167.0,164.89999389648438,162.1999969482422,161.39999389648438,1064400
155,1602077400,163.52999877929688,162.55999755859375,160.9600067138672,159.49000549316406,984800
156,1602163800,162.9199981689453,162.4600067138672,160.4199981689453,159.07000732421875,904800
157,1602250200,162.6999969482422,161.1300048828125,161.63999938964844,160.75999450683594,611900
158,1602509400,168.27000427246094,164.94000244140625,167.13999938964844,163.92999267578125,1784900
159,1602595800,170.1199951171875,167.27999877929688,169.16000366210938,164.66000366210938,1368900
160,1602682200,170.99000549316406,170.41000366210938,168.94000244140625,166.3000030517578,1124300
161,1602768600,168.5,166.35000610351562,168.02999877929688,165.0500030517578,881400
162,1602855000,170.8000030517578,169.0,168.22000122070312,167.83999633789062,2043700
163,1603114200,172.0,170.52000427246094,165.52999877929688,164.4199981689453,1005400
164,1603200600,167.11000061035156,166.6999969482422,164.44000244140625,164.02999877929688,1003100
165,1603287000,166.61000061035156,165.75,164.5500030517578,163.50999450683594,782500
166,1603373400,164.5500030517578,164.27999877929688,163.2899932861328,159.47999572753906,1387000
167,1603459800,164.75,164.2899932861328,164.42999267578125,161.80999755859375,646200
168,1603719000,166.66000366210938,163.9600067138672,165.0500030517578,162.02999877929688,830000
169,1603805400,167.88999938964844,166.3000030517578,167.36000061035156,165.14999389648438,722200
170,1603891800,166.75999450683594,165.97999572753906,164.38999938964844,163.52999877929688,845300
171,1603978200,165.61000061035156,164.66000366210938,162.77000427246094,160.5,1257400
172,1604064600,162.77000427246094,162.4600067138672,154.9199981689453,153.94000244140625,1678700
173,1604327400,157.11000061035156,156.83999633789062,154.02999877929688,151.0,1127000
174,1604413800,160.19000244140625,154.77999877929688,158.8800048828125,154.1999969482422,1163300
175,1604500200,166.58999633789062,161.6300048828125,163.72000122070312,161.19000244140625,1301300
176,1604586600,171.5399932861328,167.10000610351562,168.67999267578125,164.64999389648438,2131000
177,1604673000,179.4600067138672,172.77999877929688,175.19000244140625,164.24000549316406,3182000
178,1604932200,169.83999633789062,169.5,159.99000549316406,156.16000366210938,3189300
179,1605018600,157.97999572753906,157.75999450683594,154.88999938964844,152.8800048828125,3032000
180,1605105000,161.80999755859375,157.2100067138672,161.57000732421875,156.50999450683594,1534700
181,1605191400,163.99000549316406,162.1999969482422,160.22000122070312,159.5800018310547,1410800
182,1605277800,162.88999938964844,160.1999969482422,161.8300018310547,159.39999389648438,1148600
183,1605537000,162.64999389648438,161.35000610351562,162.38999938964844,159.55999755859375,1047000
184,1605623400,164.9499969482422,162.35000610351562,162.1999969482422,161.7899932861328,946300
185,1605709800,163.32000732421875,161.8800048828125,161.55999755859375,159.83999633789062,985500
186,1605796200,168.07000732421875,160.1999969482422,165.5800018310547,159.5500030517578,1688300
187,1605882600,172.52999877929688,165.99000549316406,170.0500030517578,165.22999572753906,1455300
188,1606141800,171.58999633789062,170.0500030517578,171.19000244140625,166.88999938964844,1138100
189,1606228200,171.27000427246094,171.10000610351562,169.8300018310547,167.2899932861328,1222100
190,1606314600,174.44000244140625,170.5500030517578,173.97999572753906,170.5500030517578,889200
191,1606487400,177.94000244140625,175.8699951171875,176.41000366210938,174.35000610351562,615100
192,1606746600,181.7100067138672,176.77999877929688,180.50999450683594,175.13999938964844,2667000
193,1606833000,181.5,181.5,180.05999755859375,175.25,1151200
194,1606919400,181.47999572753906,178.9499969482422,181.3000030517578,177.7899932861328,703000
195,1607005800,184.42999267578125,181.3300018310547,180.75999450683594,180.22000122070312,950900
196,1607092200,181.64999389648438,180.10000610351562,180.72999572753906,178.88999938964844,1126600
197,1607351400,184.6999969482422,181.3800048828125,183.38999938964844,180.77000427246094,1335600
198,1607437800,186.72999572753906,184.41000366210938,183.60000610351562,182.44000244140625,1784900
199,1607524200,185.13999938964844,181.25,183.67999267578125,181.0,1305800
200,1607610600,188.5399932861328,182.8300018310547,187.82000732421875,182.35000610351562,1507500
201,1607697000,191.0,188.19000244140625,190.2100067138672,186.83999633789062,1585800
202,1607956200,203.69000244140625,193.3800048828125,195.1999969482422,193.0,3660300
203,1608042600,197.19000244140625,195.99000549316406,194.6999969482422,193.6300048828125,2440200
204,1608129000,197.8800048828125,194.5399932861328,195.1199951171875,193.75,2920400
205,1608215400,197.4499969482422,197.00999450683594,197.39999389648438,191.75999450683594,2128400
206,1608301800,205.83999633789062,197.99000549316406,203.38999938964844,197.39999389648438,5178300
207,1608561000,204.4199981689453,203.9600067138672,201.77000427246094,198.27999877929688,1087700
208,1608647400,204.16000366210938,202.74000549316406,201.86000061035156,200.5800018310547,706000
209,1608733800,203.44000244140625,202.8000030517578,201.82000732421875,199.92999267578125,684500
210,1608820200,204.44000244140625,202.47000122070312,202.5,201.49000549316406,211600
211,1609165800,204.7899932861328,204.7899932861328,201.1199951171875,200.5500030517578,631500
212,1609252200,204.86000061035156,202.14999389648438,202.4499969482422,200.94000244140625,879200
213,1609338600,209.25999450683594,203.97999572753906,206.35000610351562,202.1699981689453,1524100
214,1609425000,207.97999572753906,207.0,207.7899932861328,206.05999755859375,643900
215,1609770600,208.6699981689453,208.6699981689453,201.85000610351562,199.0399932861328,1849900
216,1609857000,205.0800018310547,202.11000061035156,204.74000549316406,200.1199951171875,878000
217,1609943400,206.63999938964844,202.4499969482422,201.52999877929688,199.89999389648438,1140400
218,1610029800,208.61000061035156,204.38999938964844,208.00999450683594,203.1999969482422,944200
219,1610116200,211.44000244140625,209.07000732421875,210.42999267578125,207.6300048828125,899700
220,1610375400,209.1300048828125,208.47999572753906,206.5399932861328,206.0800018310547,840600
221,1610461800,207.1300048828125,206.82000732421875,199.14999389648438,198.86000061035156,1596700
222,1610548200,202.38999938964844,198.4499969482422,199.5,197.0,1281400
223,1610634600,201.35000610351562,199.16000366210938,195.47000122070312,194.52999877929688,1407800
224,1610721000,197.9499969482422,195.6999969482422,196.27999877929688,191.80999755859375,1688200
225,1611066600,200.02999877929688,195.85000610351562,198.72999572753906,195.25,1678900
226,1611153000,207.3699951171875,201.02999877929688,207.0500030517578,199.83999633789062,1727100
227,1611239400,208.72000122070312,207.42999267578125,205.55999755859375,203.4199981689453,890000
228,1611325800,206.6999969482422,204.9199981689453,204.66000366210938,202.7899932861328,906600
229,1611585000,208.7100067138672,207.77000427246094,203.99000549316406,201.6699981689453,787400
230,1611671400,204.0800018310547,203.77000427246094,199.77999877929688,199.2899932861328,856000
231,1611757800,201.07000732421875,200.27999877929688,195.3800048828125,193.75,1284900
232,1611844200,203.0,195.47999572753906,200.3000030517578,195.47999572753906,1160800
233,1611930600,204.24000549316406,198.83999633789062,200.4499969482422,198.61000061035156,1000100
234,1612189800,203.91000366210938,201.7899932861328,200.94000244140625,198.9499969482422,1067900
235,1612276200,208.14999389648438,203.5399932861328,207.11000061035156,201.30999755859375,1122300
236,1612362600,207.6699981689453,207.5500030517578,202.39999389648438,201.8000030517578,867000
237,1612449000,205.55999755859375,202.7100067138672,201.49000549316406,200.75,813200
238,1612535400,211.39999389648438,206.27000427246094,207.49000549316406,205.61000061035156,1584800
239,1612794600,214.91000366210938,210.47999572753906,213.33999633789062,209.44000244140625,3019400
240,1612881000,203.86000061035156,202.69000244140625,200.30999755859375,197.64999389648438,5866000
241,1612967400,203.75,202.50999450683594,199.82000732421875,198.5,2599400
242,1613053800,201.72999572753906,201.69000244140625,197.1199951171875,196.0,1442300
243,1613140200,200.27999877929688,196.5,199.86000061035156,194.72000122070312,1264000
244,1613485800,201.0,200.72999572753906,195.7899932861328,194.4499969482422,1532500
245,1613572200,196.1699981689453,194.6300048828125,195.92999267578125,191.10000610351562,1066800
246,1613658600,196.77000427246094,192.63999938964844,196.22999572753906,192.55999755859375,808700
247,1613745000,198.1300048828125,197.9499969482422,194.86000061035156,193.77000427246094,1087000
248,1614004200,195.39999389648438,191.6199951171875,189.85000610351562,189.52000427246094,1704700
249,1614090600,187.13999938964844,184.0500030517578,185.9499969482422,181.11000061035156,2062400
250,1614177000,187.42999267578125,184.8000030517578,186.99000549316406,182.3800048828125,1218900
251,1614263400,188.5,186.38999938964844,184.67999267578125,181.92999267578125,1217400
252,1614349800,186.99000549316406,185.3800048828125,184.4600067138672,182.3800048828125,1476400
